Sequence_ID,Functional_Clade_ID
tr|A0A2I0QUA8|A0A2I0QUA8_9BACI,BADASP_Clade_4
tr|A0A0K2SNE8|A0A0K2SNE8_LIMPI,BADASP_Clade_4
tr|A0A537IXI9|A0A537IXI9_9BACT,BADASP_Clade_4
tr|A0ABZ0QR91|A0ABZ0QR91_9FIRM,BADASP_Clade_4
tr|A0A1I5DJF0|A0A1I5DJF0_9ACTN,BADASP_Clade_4
tr|D1C9Z7|D1C9Z7_SPHTD,BADASP_Clade_4
tr|A0A0J6SP68|A0A0J6SP68_9HYPH,BADASP_Clade_4
tr|A0A6J4UM17|A0A6J4UM17_9BACT,BADASP_Clade_4
tr|A0AA41YNM5|A0AA41YNM5_9PROT,BADASP_Clade_24
tr|A0ABX5QHY4|A0ABX5QHY4_9MICO,BADASP_Clade_24
tr|A0A9D6V7N5|A0A9D6V7N5_9BACT,BADASP_Clade_4
tr|A0A381XZF4|A0A381XZF4_9ZZZZ,BADASP_Clade_4
tr|A0AA35SNF5|A0AA35SNF5_GEOBA,BADASP_Clade_4
tr|A0A381YCW3|A0A381YCW3_9ZZZZ,BADASP_Clade_4
tr|A0A1K2I3N7|A0A1K2I3N7_9HYPH,BADASP_Clade_4
tr|A0A917X133|A0A917X133_9ACTN,BADASP_Clade_4
tr|A0ABW3TPF3|A0ABW3TPF3_9MICO,BADASP_Clade_4
tr|A0AA37UNL8|A0AA37UNL8_9MICO,BADASP_Clade_4
tr|A0A5Q5BFM9|A0A5Q5BFM9_MYCSS,BADASP_Clade_4
tr|A0ABX1SJV8|A0ABX1SJV8_9PSEU,BADASP_Clade_4
tr|A0AAW5R3E6|A0AAW5R3E6_9HYPH,BADASP_Clade_4
tr|A0A939IL49|A0A939IL49_9GAMM,BADASP_Clade_4
tr|A0ABP9WZ89|A0ABP9WZ89_9CHLR,BADASP_Clade_4
tr|A0A0M8JQE8|A0A0M8JQE8_9CHLR,BADASP_Clade_4
tr|A0A7C4L0U4|A0A7C4L0U4_9CHLR,BADASP_Clade_4
tr|D1C8D5|D1C8D5_SPHTD,BADASP_Clade_4
tr|A0A1W0CLF6|A0A1W0CLF6_9NEIS,BADASP_Clade_4
tr|A0A7Y6URB6|A0A7Y6URB6_9HYPH,BADASP_Clade_4
tr|A0A0S7BCK8|A0A0S7BCK8_9CHLR,BADASP_Clade_4
tr|A0A8A7KCE0|A0A8A7KCE0_9FIRM,BADASP_Clade_4
tr|A0ABV0EJI9|A0ABV0EJI9_9ENTE,BADASP_Clade_4
tr|A0A1H0TJJ2|A0A1H0TJJ2_9BACT,BADASP_Clade_4
tr|A0A1H3LJE5|A0A1H3LJE5_9FIRM,BADASP_Clade_4
tr|A0A1H7ZFC3|A0A1H7ZFC3_9BACT,BADASP_Clade_4
tr|A0A1M5A5R3|A0A1M5A5R3_9BACT,BADASP_Clade_4
tr|A0A1M7XWC2|A0A1M7XWC2_9BACT,BADASP_Clade_4
tr|A0A5K7ZN33|A0A5K7ZN33_9BACT,BADASP_Clade_4
tr|A0A0D2GH97|A0A0D2GH97_9BACT,BADASP_Clade_4
tr|A0A1Y1S388|A0A1Y1S388_9SPIO,BADASP_Clade_4
tr|F4GIC4|F4GIC4_PARC1,BADASP_Clade_4
tr|A0A8G2F9W7|A0A8G2F9W7_9BACT,BADASP_Clade_4
tr|Q6ARJ4|Q6ARJ4_DESPS,BADASP_Clade_4
tr|A0A975B3T4|A0A975B3T4_9BACT,BADASP_Clade_4
tr|A0ABV6FZT8|A0ABV6FZT8_9GAMM,BADASP_Clade_4
tr|A0ABV6FZU4|A0ABV6FZU4_9GAMM,BADASP_Clade_4
tr|A0A1Y3GFJ1|A0A1Y3GFJ1_9EURY,BADASP_Clade_4
tr|A0A443IMC3|A0A443IMC3_9RHOB,BADASP_Clade_4
tr|A0A6M7UDJ2|A0A6M7UDJ2_9HYPH,BADASP_Clade_4
tr|X1PNH1|X1PNH1_9ZZZZ,BADASP_Clade_4
tr|A0A1G5G1Q6|A0A1G5G1Q6_9BACT,BADASP_Clade_4
tr|A0A1G5ZMV8|A0A1G5ZMV8_9HYPH,BADASP_Clade_4
tr|A0A1T4WS95|A0A1T4WS95_9BACT,BADASP_Clade_4
tr|A0A1T4Y944|A0A1T4Y944_9BACT,BADASP_Clade_4
tr|A0A5K7YI79|A0A5K7YI79_9BACT,BADASP_Clade_4
tr|A0A5K7YN63|A0A5K7YN63_9BACT,BADASP_Clade_4
tr|C0QM07|C0QM07_DESAH,BADASP_Clade_4
tr|A0A1T4W432|A0A1T4W432_9BACT,BADASP_Clade_4
tr|A0A1U9NHA2|A0A1U9NHA2_9BACT,BADASP_Clade_4
tr|A0A5C1QQ59|A0A5C1QQ59_9SPIO,BADASP_Clade_4
tr|A0A645JL60|A0A645JL60_9ZZZZ,BADASP_Clade_4
tr|A0ABY7VRD8|A0ABY7VRD8_9BACT,BADASP_Clade_4
tr|A0A328FEW0|A0A328FEW0_9BACT,BADASP_Clade_4
tr|A0A7C3EVC0|A0A7C3EVC0_9CREN,BADASP_Clade_4
tr|A0A811TFX5|A0A811TFX5_9EURY,BADASP_Clade_4
tr|X1N1T3|X1N1T3_9ZZZZ,BADASP_Clade_4
tr|A0A0F9R6H4|A0A0F9R6H4_9ZZZZ,BADASP_Clade_25
tr|A0A429G0H2|A0A429G0H2_9CREN,BADASP_Clade_25
tr|A0A7C5QEC3|A0A7C5QEC3_CALS0,BADASP_Clade_4
tr|A0A9E7SNS8|A0A9E7SNS8_THEAG,BADASP_Clade_4
tr|A0A0P7FRF5|A0A0P7FRF5_9EURY,BADASP_Clade_4
tr|A0A4S3TRN8|A0A4S3TRN8_9EURY,BADASP_Clade_4
tr|A0A4V3VL22|A0A4V3VL22_9EURY,BADASP_Clade_4
tr|A0AAP2Z660|A0AAP2Z660_9EURY,BADASP_Clade_4
tr|A0A1I4R7F0|A0A1I4R7F0_9EURY,BADASP_Clade_4
tr|A0A6N2UZB9|A0A6N2UZB9_9FIRM,BADASP_Clade_4
tr|A0A8D6SWV7|A0A8D6SWV7_9EURY,BADASP_Clade_4
tr|A0A0K1ITL5|A0A0K1ITL5_HALGI,BADASP_Clade_26
tr|A0A0W1RGF2|A0A0W1RGF2_9EURY,BADASP_Clade_26
tr|A0AAP2ZAX1|A0AAP2ZAX1_9EURY,BADASP_Clade_26
tr|A0A2T9XAI6|A0A2T9XAI6_9CREN,BADASP_Clade_26
tr|A0A0Q1B7N7|A0A0Q1B7N7_9ARCH,BADASP_Clade_26
tr|A0AA37FBY7|A0AA37FBY7_9ARCH,BADASP_Clade_26
tr|A0A0X1KKD3|A0A0X1KKD3_9EURY,BADASP_Clade_26
tr|A0A101EJS7|A0A101EJS7_9EURY,BADASP_Clade_26
tr|C6A2P0|C6A2P0_THESM,BADASP_Clade_26
tr|A0A0S1X8D6|A0A0S1X8D6_THEBA,BADASP_Clade_26
tr|A0A7C2BK87|A0A7C2BK87_9CREN,BADASP_Clade_4
tr|I3XS52|I3XS52_DESAM,BADASP_Clade_4
tr|I3TEB0|I3TEB0_THEC1,BADASP_Clade_4
tr|D7DBI6|D7DBI6_STAHD,BADASP_Clade_4
tr|A0A7J3M355|A0A7J3M355_ARCFL,BADASP_Clade_27
tr|A0ABZ3CY63|A0ABZ3CY63_9GAMM,BADASP_Clade_27
tr|X1HQQ0|X1HQQ0_9ZZZZ,BADASP_Clade_27
tr|X1DSB5|X1DSB5_9ZZZZ,BADASP_Clade_4
tr|A0A0S1XFK0|A0A0S1XFK0_THEBA,BADASP_Clade_4
tr|A0A9E7MA61|A0A9E7MA61_9EURY,BADASP_Clade_4
tr|H3ZQC6|H3ZQC6_THELN,BADASP_Clade_4
tr|A0A7J4JF45|A0A7J4JF45_9ARCH,BADASP_Clade_4
tr|A0A7T9DJY8|A0A7T9DJY8_9ARCH,BADASP_Clade_4
tr|A0AAP2ZB75|A0AAP2ZB75_9EURY,BADASP_Clade_4
tr|A0A1T4V9A7|A0A1T4V9A7_9GAMM,BADASP_Clade_4
tr|A0ABS7DHJ1|A0ABS7DHJ1_9GAMM,BADASP_Clade_4
tr|A0A2X0VMF1|A0A2X0VMF1_9GAMM,BADASP_Clade_4
tr|E8LJ61|E8LJ61_SUCHY,BADASP_Clade_4
tr|A0A8J8TFW4|A0A8J8TFW4_9ARCH,BADASP_Clade_4
tr|A0A8U0A3L6|A0A8U0A3L6_9EURY,BADASP_Clade_4
tr|A0A256INC6|A0A256INC6_9EURY,BADASP_Clade_4
tr|A0ABD6DGZ5|A0ABD6DGZ5_9EURY,BADASP_Clade_4
tr|A0AAE3K4A0|A0AAE3K4A0_9EURY,BADASP_Clade_4
tr|A0A9X1QKV7|A0A9X1QKV7_9SPHN,BADASP_Clade_4
sp|P44580|Y224_HAEIN,BADASP_Clade_4
tr|A0A1S9ZKL2|A0A1S9ZKL2_9GAMM,BADASP_Clade_4
tr|A0ABF7RFH8|A0ABF7RFH8_RALSL,BADASP_Clade_4
tr|A0AA42CL98|A0AA42CL98_9HYPH,BADASP_Clade_4
tr|A0A1I6VRI6|A0A1I6VRI6_9RHOB,BADASP_Clade_4
tr|A0A2A4Z6X8|A0A2A4Z6X8_9PROT,BADASP_Clade_4
tr|A0A3D9HKB5|A0A3D9HKB5_9PROT,BADASP_Clade_4
tr|A0A1N7MN52|A0A1N7MN52_9PROT,BADASP_Clade_4
tr|A0A5D3WLC2|A0A5D3WLC2_9BACT,BADASP_Clade_4
tr|A0ABW4KTA0|A0ABW4KTA0_9BURK,BADASP_Clade_4
tr|A0A1X7BV69|A0A1X7BV69_9RHOB,BADASP_Clade_4
tr|A0A1Y2L8L8|A0A1Y2L8L8_9PROT,BADASP_Clade_4
tr|A0ABR4R336|A0ABR4R336_9BORD,BADASP_Clade_4
tr|A0ABT8SPF2|A0ABT8SPF2_9CAUL,BADASP_Clade_4
tr|A0A3S2Y574|A0A3S2Y574_9PROT,BADASP_Clade_4
tr|A0A099KNH3|A0A099KNH3_COLPS,BADASP_Clade_28
tr|X7E2Q8|X7E2Q8_9GAMM,BADASP_Clade_28
tr|S2KK71|S2KK71_LITA3,BADASP_Clade_4
tr|A0A1H9ZXT9|A0A1H9ZXT9_9GAMM,BADASP_Clade_29
tr|A0A934TPG3|A0A934TPG3_9BURK,BADASP_Clade_29
tr|A0A3S2VYL7|A0A3S2VYL7_9BURK,BADASP_Clade_29
tr|A0A4Q9GZQ9|A0A4Q9GZQ9_9BURK,BADASP_Clade_29
tr|A0ABN1KZH6|A0ABN1KZH6_9BURK,BADASP_Clade_29
tr|A0A5E4W595|A0A5E4W595_9BURK,BADASP_Clade_29
tr|A0A2L0HBX7|A0A2L0HBX7_RHIFR,BADASP_Clade_4
tr|A0A7L5BW75|A0A7L5BW75_9RHOB,BADASP_Clade_4
tr|A0ABP9EXW0|A0ABP9EXW0_9GAMM,BADASP_Clade_4
tr|A0A3S0Q867|A0A3S0Q867_9HYPH,BADASP_Clade_4
tr|A0A922TA08|A0A922TA08_9HYPH,BADASP_Clade_4
tr|A0ABS1HRY8|A0ABS1HRY8_9PROT,BADASP_Clade_4
tr|A0A937CNG1|A0A937CNG1_9HYPH,BADASP_Clade_4
tr|A0A0E3YEH4|A0A0E3YEH4_9BURK,BADASP_Clade_4
tr|A0A7W8AM18|A0A7W8AM18_9HYPH,BADASP_Clade_4
tr|A0A939HRS7|A0A939HRS7_9PROT,BADASP_Clade_4
tr|A0ABQ0IYE5|A0ABQ0IYE5_GLUTH,BADASP_Clade_4
tr|A0A1I7GDV0|A0A1I7GDV0_9BURK,BADASP_Clade_4
tr|A0A4D7AP52|A0A4D7AP52_9HYPH,BADASP_Clade_4
tr|A0A563UGY6|A0A563UGY6_9SPHI,BADASP_Clade_4
tr|A0ABT0HTS3|A0ABT0HTS3_9BACT,BADASP_Clade_4
tr|A0A1B2LZR0|A0A1B2LZR0_9GAMM,BADASP_Clade_4
tr|A0A2U3MW06|A0A2U3MW06_9GAMM,BADASP_Clade_4
tr|W0PHF4|W0PHF4_ADVMD,BADASP_Clade_4
tr|A0A1N7SWY6|A0A1N7SWY6_9BURK,BADASP_Clade_4
tr|A0ABW7Q2N0|A0ABW7Q2N0_9MICO,BADASP_Clade_4
tr|A0A1H1I463|A0A1H1I463_9BURK,BADASP_Clade_4
tr|A0A369VZT1|A0A369VZT1_9HYPH,BADASP_Clade_4
tr|A0ABU5X0L6|A0ABU5X0L6_BORPP,BADASP_Clade_4
tr|A0A1J6I752|A0A1J6I752_9HYPH,BADASP_Clade_4
tr|A0ABY5GN34|A0ABY5GN34_9GAMM,BADASP_Clade_4
tr|A0A3D8Y2E9|A0A3D8Y2E9_9BACT,BADASP_Clade_4
tr|A0A2U8GP20|A0A2U8GP20_9RHOO,BADASP_Clade_4
tr|A0A2Z2NWH8|A0A2Z2NWH8_9GAMM,BADASP_Clade_4
tr|A0A1M7YXY2|A0A1M7YXY2_9VIBR,BADASP_Clade_4
tr|A0A3A8Q7V6|A0A3A8Q7V6_9BACT,BADASP_Clade_4
tr|A0A5J5FUP8|A0A5J5FUP8_9GAMM,BADASP_Clade_4
tr|A0A853JFV1|A0A853JFV1_9GAMM,BADASP_Clade_4
tr|A0A1P8UL73|A0A1P8UL73_9GAMM,BADASP_Clade_4
tr|A0A8G2BM78|A0A8G2BM78_9PROT,BADASP_Clade_4
tr|A0A8J2ZJQ5|A0A8J2ZJQ5_9RHOB,BADASP_Clade_4
tr|A0AAE9YUD6|A0AAE9YUD6_9GAMM,BADASP_Clade_4
tr|H5T8M4|H5T8M4_9ALTE,BADASP_Clade_4
tr|A0A2T0WQ94|A0A2T0WQ94_9RHOB,BADASP_Clade_4
tr|A0ABY4W5N3|A0ABY4W5N3_9PROT,BADASP_Clade_4
tr|A0ABY8F6Y9|A0ABY8F6Y9_9HYPH,BADASP_Clade_4
tr|A0ABW1KVS3|A0ABW1KVS3_9PROT,BADASP_Clade_4
tr|A0A0G9H551|A0A0G9H551_9GAMM,BADASP_Clade_4
tr|A0A6I7HNC6|A0A6I7HNC6_9HYPH,BADASP_Clade_4
tr|A0AAU7XDQ1|A0AAU7XDQ1_9HYPH,BADASP_Clade_4
tr|A0A1I3ZCK4|A0A1I3ZCK4_9HYPH,BADASP_Clade_4
tr|A0A1M7YX65|A0A1M7YX65_9VIBR,BADASP_Clade_4
tr|A0ABV5HRR9|A0ABV5HRR9_9VIBR,BADASP_Clade_4
tr|A0A495BBY4|A0A495BBY4_VOGIN,BADASP_Clade_4
tr|A0A7C9TP56|A0A7C9TP56_9BURK,BADASP_Clade_4
tr|A0A2P9AG78|A0A2P9AG78_9HYPH,BADASP_Clade_4
tr|A0A2S3VV00|A0A2S3VV00_9PSED,BADASP_Clade_4
tr|A0ABT6JSC2|A0ABT6JSC2_9GAMM,BADASP_Clade_4
tr|A0ABZ2LXG4|A0ABZ2LXG4_9BACT,BADASP_Clade_4
tr|A0A1Y5PQU5|A0A1Y5PQU5_9SPHN,BADASP_Clade_4
tr|A0A318JEG0|A0A318JEG0_9BURK,BADASP_Clade_4
tr|A0A4V3CFZ2|A0A4V3CFZ2_9GAMM,BADASP_Clade_4
tr|A0ABQ6GRL3|A0ABQ6GRL3_9GAMM,BADASP_Clade_4
tr|A4BI62|A4BI62_9GAMM,BADASP_Clade_4
tr|A0AAE9XQ56|A0AAE9XQ56_9PROT,BADASP_Clade_4
tr|Q2SJ86|Q2SJ86_HAHCH,BADASP_Clade_4
tr|A0ABV6IJG0|A0ABV6IJG0_9BURK,BADASP_Clade_4
tr|A0ABY9RER7|A0ABY9RER7_9BURK,BADASP_Clade_4
tr|A0ABV0GKT7|A0ABV0GKT7_9BURK,BADASP_Clade_4
tr|A0ABV5ZTJ4|A0ABV5ZTJ4_9PSEU,BADASP_Clade_4
tr|A0ABW5BGU3|A0ABW5BGU3_9PROT,BADASP_Clade_4
tr|A0ABX2PUX3|A0ABX2PUX3_9RHOB,BADASP_Clade_4
tr|A0A0F3IVG7|A0A0F3IVG7_9PROT,BADASP_Clade_4
tr|A0A512N5Q9|A0A512N5Q9_9HYPH,BADASP_Clade_4
tr|A0ABP8GGX1|A0ABP8GGX1_9BURK,BADASP_Clade_4
tr|A0ABT0PIN7|A0ABT0PIN7_9GAMM,BADASP_Clade_4
tr|A0A378YEW7|A0A378YEW7_9BURK,BADASP_Clade_4
tr|A0A382V1T1|A0A382V1T1_9ZZZZ,BADASP_Clade_4
tr|A0A0R3LJM1|A0A0R3LJM1_9BRAD,BADASP_Clade_4
tr|A0A9Y2KXI0|A0A9Y2KXI0_9RHOB,BADASP_Clade_4
tr|A0A1H1W3S7|A0A1H1W3S7_MUCMA,BADASP_Clade_4
tr|A0A3N2QR68|A0A3N2QR68_9RHOB,BADASP_Clade_4
tr|A0A917C2Q8|A0A917C2Q8_9PROT,BADASP_Clade_4
tr|A0A219B330|A0A219B330_9SPHN,BADASP_Clade_4
tr|A0A2S0MV71|A0A2S0MV71_9RHOB,BADASP_Clade_4
tr|A0A9X3YQD8|A0A9X3YQD8_9GAMM,BADASP_Clade_4
tr|A0A318JA63|A0A318JA63_9NEIS,BADASP_Clade_4
tr|A0A4Q0YVF3|A0A4Q0YVF3_9GAMM,BADASP_Clade_4
tr|A0ABQ5V4K3|A0ABQ5V4K3_9PROT,BADASP_Clade_4
tr|A0ABN1AHZ2|A0ABN1AHZ2_9SPHN,BADASP_Clade_4
tr|F4QHI2|F4QHI2_9CAUL,BADASP_Clade_4
tr|A0A7Z0QNU8|A0A7Z0QNU8_9GAMM,BADASP_Clade_4
tr|A0ABV6ZYJ4|A0ABV6ZYJ4_9PROT,BADASP_Clade_4
tr|A0A9X2L9P6|A0A9X2L9P6_9PROT,BADASP_Clade_4
tr|A0ABQ5V319|A0ABQ5V319_9PROT,BADASP_Clade_4
tr|A0A547PAP0|A0A547PAP0_9SPHN,BADASP_Clade_4
tr|A0A1E3LWE8|A0A1E3LWE8_9SPHN,BADASP_Clade_4
tr|A0A418PZB2|A0A418PZB2_9SPHN,BADASP_Clade_4
tr|A0A6J4T9F1|A0A6J4T9F1_9SPHN,BADASP_Clade_4
tr|A0A9X2EHZ1|A0A9X2EHZ1_9SPHN,BADASP_Clade_4
tr|A0A1X7FZK8|A0A1X7FZK8_9SPHN,BADASP_Clade_4
tr|A0A7X5V023|A0A7X5V023_9SPHN,BADASP_Clade_4
tr|A0AAJ5X3L8|A0AAJ5X3L8_9SPHN,BADASP_Clade_4
tr|A0A840A2C4|A0A840A2C4_9CAUL,BADASP_Clade_4
tr|A0A327JRH3|A0A327JRH3_9HYPH,BADASP_Clade_4
tr|A0A5C5RH34|A0A5C5RH34_9ACTN,BADASP_Clade_4
tr|A0A839XVI7|A0A839XVI7_9PSEU,BADASP_Clade_4
tr|A0A7W3LRU4|A0A7W3LRU4_ACTNM,BADASP_Clade_4
tr|A0ABX8RFZ5|A0ABX8RFZ5_NOCIO,BADASP_Clade_4
tr|A0A4Q4IY10|A0A4Q4IY10_9SPHN,BADASP_Clade_4
tr|A0A7W6A2F3|A0A7W6A2F3_9CAUL,BADASP_Clade_4
tr|A0AA86L276|A0AA86L276_9SPHN,BADASP_Clade_4
tr|A0ABS5EV76|A0ABS5EV76_9PROT,BADASP_Clade_4
tr|A0A286GHP2|A0A286GHP2_9PROT,BADASP_Clade_4
tr|A0A433MGH3|A0A433MGH3_9BURK,BADASP_Clade_4
tr|A0A5P6PBK5|A0A5P6PBK5_9BRAD,BADASP_Clade_4
tr|A0A8S8X5X7|A0A8S8X5X7_9PROT,BADASP_Clade_4
tr|A0A248JW95|A0A248JW95_9PROT,BADASP_Clade_4
tr|A0A367XHJ2|A0A367XHJ2_9PROT,BADASP_Clade_4
tr|A0A939J0I3|A0A939J0I3_9HYPH,BADASP_Clade_4
tr|A0A1I4ISY7|A0A1I4ISY7_9HYPH,BADASP_Clade_4
tr|A0ABQ4SGL2|A0ABQ4SGL2_9HYPH,BADASP_Clade_4
tr|A0A238LI71|A0A238LI71_9RHOB,BADASP_Clade_4
tr|A0A2W4Z1S7|A0A2W4Z1S7_9SPHN,BADASP_Clade_4
tr|A0AAP9EV92|A0AAP9EV92_GLUTH,BADASP_Clade_4
tr|R4YWB6|R4YWB6_9ACTN,BADASP_Clade_4
tr|A0A7X0DN03|A0A7X0DN03_NOVIT,BADASP_Clade_4
tr|A0ABS8D3J0|A0ABS8D3J0_9NEIS,BADASP_Clade_4
tr|A0A017H7Z4|A0A017H7Z4_9RHOB,BADASP_Clade_31
tr|A0AA46A647|A0AA46A647_9RHOB,BADASP_Clade_31
tr|A0A1M5MXS2|A0A1M5MXS2_9RHOB,BADASP_Clade_31
tr|A0A4R1EYR9|A0A4R1EYR9_9GAMM,BADASP_Clade_31
tr|A0A8J3G0G4|A0A8J3G0G4_9BURK,BADASP_Clade_30
tr|H6SJP4|H6SJP4_PARPM,BADASP_Clade_4
tr|A0A1N6G3V5|A0A1N6G3V5_9SPHN,BADASP_Clade_4
tr|A0ABV8RDK6|A0ABV8RDK6_9SPHN,BADASP_Clade_4
tr|A0A1T4VZ69|A0A1T4VZ69_9GAMM,BADASP_Clade_4
tr|A0A1G6VD25|A0A1G6VD25_9PROT,BADASP_Clade_32
tr|A0A829YEH1|A0A829YEH1_9GAMM,BADASP_Clade_32
tr|A0ABS1WS04|A0ABS1WS04_9GAMM,BADASP_Clade_32
tr|A0A0N0GMR4|A0A0N0GMR4_9NEIS,BADASP_Clade_4
tr|A0ABQ6H947|A0ABQ6H947_9GAMM,BADASP_Clade_4
tr|A0A1X9NB13|A0A1X9NB13_9GAMM,BADASP_Clade_4
tr|A0A0L8BV41|A0A0L8BV41_ENSAD,BADASP_Clade_4
tr|A0A1B2M033|A0A1B2M033_9GAMM,BADASP_Clade_4
tr|A0A4Q7VVY9|A0A4Q7VVY9_9BURK,BADASP_Clade_4
tr|E6PKK0|E6PKK0_9ZZZZ,BADASP_Clade_4
tr|A0A261VW76|A0A261VW76_9BORD,BADASP_Clade_4
tr|A0A1M5SBP5|A0A1M5SBP5_9RHOB,BADASP_Clade_4
tr|A0A395JRV5|A0A395JRV5_9GAMM,BADASP_Clade_4
tr|A0A1Y6HM59|A0A1Y6HM59_9XANT,BADASP_Clade_4
tr|A0A4R3LM96|A0A4R3LM96_9BURK,BADASP_Clade_4
tr|A0A5N7JSM8|A0A5N7JSM8_9PSED,BADASP_Clade_4
tr|A0ABV9GXD9|A0ABV9GXD9_9BURK,BADASP_Clade_4
tr|A0ABY4E620|A0ABY4E620_9NEIS,BADASP_Clade_4
tr|A0A4R3IFR8|A0A4R3IFR8_9GAMM,BADASP_Clade_4
tr|A0ABQ4PL67|A0ABQ4PL67_9GAMM,BADASP_Clade_4
tr|A0ABQ4Q176|A0ABQ4Q176_9BURK,BADASP_Clade_4
tr|A0A0A1FEL6|A0A0A1FEL6_9BURK,BADASP_Clade_4
tr|A0A172YHW8|A0A172YHW8_9GAMM,BADASP_Clade_4
tr|A0A7W4J1Q3|A0A7W4J1Q3_9PROT,BADASP_Clade_4
tr|A0ABZ3D4T2|A0ABZ3D4T2_9PROT,BADASP_Clade_4
tr|A0A7W8DZP2|A0A7W8DZP2_9BRAD,BADASP_Clade_4
tr|A0A0N8VZI3|A0A0N8VZI3_9CORY,BADASP_Clade_4
tr|A0A4R1FY68|A0A4R1FY68_9PAST,BADASP_Clade_4
tr|A0A6L6YLB8|A0A6L6YLB8_9BURK,BADASP_Clade_4
tr|A0A5P2BC34|A0A5P2BC34_STRVZ,BADASP_Clade_4
tr|A0AAF0ZA57|A0AAF0ZA57_9MICO,BADASP_Clade_4
tr|A0A170RVR0|A0A170RVR0_STRLU,BADASP_Clade_4
tr|A0A193BUE3|A0A193BUE3_AMYOR,BADASP_Clade_4
tr|A0ABP8JWZ4|A0ABP8JWZ4_9MICO,BADASP_Clade_4
tr|A0ABQ3RSI1|A0ABQ3RSI1_9ACTN,BADASP_Clade_4
tr|Z9JST2|Z9JST2_9MICO,BADASP_Clade_4
tr|A0A1H4NTF5|A0A1H4NTF5_TSUTY,BADASP_Clade_4
tr|A0A1R4JNC8|A0A1R4JNC8_9MICO,BADASP_Clade_4
tr|A0ABP7DST2|A0ABP7DST2_9MICC,BADASP_Clade_4
tr|A0A840J765|A0A840J765_9PSEU,BADASP_Clade_4
tr|A0ABP4A3F8|A0ABP4A3F8_9ACTN,BADASP_Clade_4
tr|A0A4Q9KPC6|A0A4Q9KPC6_PROTD,BADASP_Clade_4
tr|A0A6J6CWU7|A0A6J6CWU7_9ZZZZ,BADASP_Clade_4
tr|A0A6J6GPM4|A0A6J6GPM4_9ZZZZ,BADASP_Clade_4
tr|A0A9X5LV72|A0A9X5LV72_9ACTN,BADASP_Clade_4
tr|A0A8J3GUJ0|A0A8J3GUJ0_9RHOB,BADASP_Clade_4
tr|A0ABQ2IRV8|A0ABQ2IRV8_9PSEU,BADASP_Clade_4
tr|A0ABT6LL64|A0ABT6LL64_9ACTN,BADASP_Clade_4
tr|A0A1G5ADS3|A0A1G5ADS3_9BACT,BADASP_Clade_4
tr|A0A7W6RS47|A0A7W6RS47_9HYPH,BADASP_Clade_4
tr|A0ABS7PJA2|A0ABS7PJA2_9SPHN,BADASP_Clade_4
tr|A0A0B5E822|A0A0B5E822_9RHOB,BADASP_Clade_4
tr|A0A1N6PUY9|A0A1N6PUY9_9RHOB,BADASP_Clade_33
tr|A0A245ZJC5|A0A245ZJC5_9SPHN,BADASP_Clade_33
tr|N1MLC7|N1MLC7_9SPHN,BADASP_Clade_33
tr|D5RR36|D5RR36_9PROT,BADASP_Clade_4
tr|A0A0B9ABK0|A0A0B9ABK0_9SPHN,BADASP_Clade_4
tr|A0ABV7A056|A0ABV7A056_9PROT,BADASP_Clade_4
tr|A0A2V1P4K0|A0A2V1P4K0_9RHOB,BADASP_Clade_4
tr|A0A3B0S9L7|A0A3B0S9L7_9ZZZZ,BADASP_Clade_4
tr|A0A7X3FQ72|A0A7X3FQ72_9HYPH,BADASP_Clade_4
tr|A0A420WEY4|A0A420WEY4_9PROT,BADASP_Clade_4
tr|C6XP17|C6XP17_HIRBI,BADASP_Clade_34
tr|S9SG08|S9SG08_9RHOB,BADASP_Clade_34
tr|A0A2T7FYP7|A0A2T7FYP7_9RHOB,BADASP_Clade_4
tr|A0A8J7S8Y5|A0A8J7S8Y5_9PROT,BADASP_Clade_4
tr|A0AAJ6BQ51|A0AAJ6BQ51_9SPHN,BADASP_Clade_4
tr|A0A0M7A8P8|A0A0M7A8P8_9HYPH,BADASP_Clade_4
tr|A0A1C3RLL3|A0A1C3RLL3_9PROT,BADASP_Clade_4
tr|A0A1G4QF97|A0A1G4QF97_9CAUL,BADASP_Clade_4
tr|A0A9J9LEU6|A0A9J9LEU6_RHIWR,BADASP_Clade_4
tr|A0ABT9EM33|A0ABT9EM33_9SPHN,BADASP_Clade_4
tr|A0A3T0E8N8|A0A3T0E8N8_9PROT,BADASP_Clade_4
tr|A0A248JX06|A0A248JX06_9PROT,BADASP_Clade_4
tr|A0A0R3L2V4|A0A0R3L2V4_9BRAD,BADASP_Clade_4
tr|A0A1D8ADG1|A0A1D8ADG1_9SPHN,BADASP_Clade_35
tr|A0ABV6S4M8|A0ABV6S4M8_9SPHN,BADASP_Clade_35
tr|A0A917DWH5|A0A917DWH5_9SPHN,BADASP_Clade_35
tr|A0A420EC94|A0A420EC94_9SPHN,BADASP_Clade_4
tr|A0A2U3Q4X5|A0A2U3Q4X5_9BRAD,BADASP_Clade_4
tr|A0A1I7NFD2|A0A1I7NFD2_9HYPH,BADASP_Clade_4
tr|A0A239BNJ6|A0A239BNJ6_9SPHN,BADASP_Clade_4
tr|A0A506U649|A0A506U649_9HYPH,BADASP_Clade_4
tr|A0A840AYU1|A0A840AYU1_9HYPH,BADASP_Clade_4
