Sequence_ID,Functional_Clade_ID
tr|A0A918N3M9|A0A918N3M9_9FLAO_3_44,BADASP_Clade_1
tr|A0A2S7WVV8|A0A2S7WVV8_9FLAO_13_54,BADASP_Clade_1
tr|A0ABQ6LP87|A0ABQ6LP87_9RHOB_8_49,BADASP_Clade_1
tr|A0A165Z9G9|A0A165Z9G9_9HYPH_7_48,BADASP_Clade_1
tr|A0A2R4M5C8|A0A2R4M5C8_9RHOB_12_52,BADASP_Clade_1
tr|A0ABQ5X9T1|A0ABQ5X9T1_9GAMM_17_58,BADASP_Clade_1
tr|A0A221W1D8|A0A221W1D8_9PSEU_7_48,BADASP_Clade_1
tr|A0ABQ3IMM2|A0ABQ3IMM2_9GAMM_4_45,BADASP_Clade_1
tr|A0ABQ4DJI2|A0ABQ4DJI2_9CELL_23_64,BADASP_Clade_10
tr|A0AAW7M3L8|A0AAW7M3L8_9MICO_19_60,BADASP_Clade_10
tr|A0ABP5QI66|A0ABP5QI66_9MICO_12_53,BADASP_Clade_10
tr|A0A4Y5YTD5|A0A4Y5YTD5_9MICO_26_67,BADASP_Clade_10
tr|A0A1H4JWG5|A0A1H4JWG5_9MICC_6_47,BADASP_Clade_10
tr|A0ABX6K1Q4|A0ABX6K1Q4_9MICO_6_47,BADASP_Clade_10
tr|A0A5E3ZYX6|A0A5E3ZYX6_9ACTN_11_52,BADASP_Clade_10
tr|A0A7C1B6I2|A0A7C1B6I2_9EURY_8_51,BADASP_Clade_10
tr|A0A9X2D8X6|A0A9X2D8X6_9ACTN_5_46,BADASP_Clade_10
tr|A0A4R7ZN86|A0A4R7ZN86_9ACTN_30_71,BADASP_Clade_10
tr|A0A3N1GA23|A0A3N1GA23_9ACTN_23_64,BADASP_Clade_10
tr|E9RG77|E9RG77_RHOER_31_72,BADASP_Clade_10
tr|A0A1J5QQE1|A0A1J5QQE1_9ZZZZ_1_42,BADASP_Clade_10
tr|A0A255GWX2|A0A255GWX2_9ACTN_21_62,BADASP_Clade_10
tr|A0ABS4WD30|A0ABS4WD30_9MICC_13_54,BADASP_Clade_10
tr|A0A370IDS8|A0A370IDS8_9NOCA_29_70,BADASP_Clade_10
tr|A0A543I6S8|A0A543I6S8_9MICO_18_59,BADASP_Clade_10
tr|A0A563E6M2|A0A563E6M2_9MICO_19_60,BADASP_Clade_10
tr|A0ABN2L1D9|A0ABN2L1D9_9MICO_26_67,BADASP_Clade_9
tr|A0ABP6ZQ76|A0ABP6ZQ76_9ACTN_20_59,BADASP_Clade_9
tr|A0A1D9DYJ8|A0A1D9DYJ8_9MICO_16_57,BADASP_Clade_9
tr|A0A6J6L171|A0A6J6L171_9ZZZZ_10_51,BADASP_Clade_9
tr|A0A1T5I8R2|A0A1T5I8R2_9MICO_27_68,BADASP_Clade_9
tr|A0ABS5TRS7|A0ABS5TRS7_9ACTN_1_39,BADASP_Clade_9
tr|A0A4Q8AMR8|A0A4Q8AMR8_9MICO_14_55,BADASP_Clade_9
tr|A0A101JN66|A0A101JN66_9ACTN_26_67,BADASP_Clade_11
tr|A0A7Y2LYD2|A0A7Y2LYD2_9MICO_30_71,BADASP_Clade_11
sp|O33321|ALDR_MYCTU_32_73,BADASP_Clade_11
tr|A0A0U4B717|A0A0U4B717_9ACTN_24_65,BADASP_Clade_11
tr|A0ABP9HA10|A0ABP9HA10_9ACTN_26_67,BADASP_Clade_11
tr|A0A2K9DDP9|A0A2K9DDP9_9MICO_11_52,BADASP_Clade_11
tr|A0A7Z0K9F2|A0A7Z0K9F2_9MICC_12_53,BADASP_Clade_11
tr|A0A3N1ZVK9|A0A3N1ZVK9_9ACTN_21_62,BADASP_Clade_11
tr|A0A496PIF1|A0A496PIF1_9MICC_7_48,BADASP_Clade_11
tr|A0A0U5BCP2|A0A0U5BCP2_9MICO_26_67,BADASP_Clade_11
tr|A0A7Z0DA89|A0A7Z0DA89_9ACTN_16_57,BADASP_Clade_11
tr|A0A5Q2RF39|A0A5Q2RF39_9ACTN_9_47,BADASP_Clade_11
tr|A0A2W2AZA7|A0A2W2AZA7_9ACTN_14_55,BADASP_Clade_11
tr|K6VLZ9|K6VLZ9_9MICO_23_64,BADASP_Clade_11
tr|A0A4Q2JWF1|A0A4Q2JWF1_9MICO_26_67,BADASP_Clade_11
tr|A0ABR8WS98|A0ABR8WS98_9MICO_13_54,BADASP_Clade_11
tr|A0A1H1B3J0|A0A1H1B3J0_9MICC_26_67,BADASP_Clade_9
tr|A0A0N1CLM2|A0A0N1CLM2_9MYCO_15_55,BADASP_Clade_9
tr|A0A7Y4L6D5|A0A7Y4L6D5_9ACTN_26_67,BADASP_Clade_9
tr|A0A645DYD9|A0A645DYD9_9ZZZZ_20_61,BADASP_Clade_9
tr|A0A942T8A1|A0A942T8A1_9BACI_16_57,BADASP_Clade_9
tr|A0ABW4EMG7|A0ABW4EMG7_9PSEU_22_63,BADASP_Clade_9
tr|A0A366II38|A0A366II38_9MICO_19_60,BADASP_Clade_9
tr|A0A4Y4DV04|A0A4Y4DV04_GLUUR_19_60,BADASP_Clade_9
tr|A0A934QCN6|A0A934QCN6_9MICO_11_52,BADASP_Clade_9
tr|A0A263D2Z5|A0A263D2Z5_9PSEU_22_63,BADASP_Clade_9
tr|A0ABQ5NXM9|A0ABQ5NXM9_9ACTN_7_48,BADASP_Clade_9
tr|A0A1H1LF68|A0A1H1LF68_BRESA_23_64,BADASP_Clade_9
tr|A0A6L9SIB7|A0A6L9SIB7_9ACTN_7_48,BADASP_Clade_9
tr|A0ABU0X8Y6|A0ABU0X8Y6_9PSEU_7_48,BADASP_Clade_9
tr|A0A3M0AEJ1|A0A3M0AEJ1_9GAMM_4_45,BADASP_Clade_1
tr|A0A939DFD2|A0A939DFD2_9GAMM_7_48,BADASP_Clade_1
tr|A0ABT3A544|A0ABT3A544_9ALTE_13_54,BADASP_Clade_1
tr|A0A8J3RRH0|A0A8J3RRH0_9ACTN_8_49,BADASP_Clade_1
tr|A0ABY2B6I8|A0ABY2B6I8_9ACTN_11_52,BADASP_Clade_1
tr|A0A1H2NBT2|A0A1H2NBT2_9ACTN_4_45,BADASP_Clade_1
tr|A0A1Q9LKX5|A0A1Q9LKX5_9PSEU_1_42,BADASP_Clade_1
tr|A0A919IRH6|A0A919IRH6_9ACTN_28_69,BADASP_Clade_1
tr|A0A382QF42|A0A382QF42_9ZZZZ_4_45,BADASP_Clade_1
tr|A0ABW0GQH9|A0ABW0GQH9_9MICO_6_47,BADASP_Clade_1
tr|A0A286BWC4|A0A286BWC4_9GAMM_3_44,BADASP_Clade_1
tr|A0ABT5YVA3|A0ABT5YVA3_9ACTN_4_45,BADASP_Clade_1
tr|A0ABT5YVE9|A0ABT5YVE9_9ACTN_15_56,BADASP_Clade_1
tr|A0A545U305|A0A545U305_9PROT_3_44,BADASP_Clade_1
tr|A0A0L8BV41|A0A0L8BV41_ENSAD_8_48,BADASP_Clade_1
tr|A0A133VA83|A0A133VA83_9EURY_9_50,BADASP_Clade_1
tr|A0A6J6JE26|A0A6J6JE26_9ZZZZ_16_57,BADASP_Clade_1
tr|A0A2S9QSJ3|A0A2S9QSJ3_9MICO_26_67,BADASP_Clade_1
tr|A0ABX0TH56|A0ABX0TH56_9MICC_26_67,BADASP_Clade_1
tr|A4BI62|A4BI62_9GAMM_1_42,BADASP_Clade_1
tr|A0A2P9AG78|A0A2P9AG78_9HYPH_6_47,BADASP_Clade_1
tr|A0AA42CL98|A0AA42CL98_9HYPH_26_67,BADASP_Clade_1
tr|A0AAX4NEX9|A0AAX4NEX9_9ARCH_1_43,BADASP_Clade_1
tr|A0A1V0N2X8|A0A1V0N2X8_9ARCH_1_43,BADASP_Clade_1
tr|A0A0P9ELN1|A0A0P9ELN1_9ARCH_18_60,BADASP_Clade_1
tr|A0A9X2L9P6|A0A9X2L9P6_9PROT_1_42,BADASP_Clade_12
tr|A0A9X3YQD8|A0A9X3YQD8_9GAMM_4_45,BADASP_Clade_12
tr|A0A318JA63|A0A318JA63_9NEIS_7_48,BADASP_Clade_12
tr|A0A1J6I752|A0A1J6I752_9HYPH_8_49,BADASP_Clade_12
tr|A0ABY5GN34|A0ABY5GN34_9GAMM_31_72,BADASP_Clade_12
tr|A0A7W8AM18|A0A7W8AM18_9HYPH_7_48,BADASP_Clade_12
tr|A0A5C5RH34|A0A5C5RH34_9ACTN_8_49,BADASP_Clade_12
tr|A0A839XVI7|A0A839XVI7_9PSEU_6_47,BADASP_Clade_12
tr|A0A7W3LRU4|A0A7W3LRU4_ACTNM_9_50,BADASP_Clade_12
tr|A0ABX8RFZ5|A0ABX8RFZ5_NOCIO_23_64,BADASP_Clade_12
tr|A0A7W6BQM4|A0A7W6BQM4_9HYPH_24_65,BADASP_Clade_12
tr|A0A1P8UL73|A0A1P8UL73_9GAMM_6_47,BADASP_Clade_12
tr|A0ABV6ZYJ4|A0ABV6ZYJ4_9PROT_10_51,BADASP_Clade_1
tr|A0ABN1AHZ2|A0ABN1AHZ2_9SPHN_12_53,BADASP_Clade_1
tr|A0A547PAP0|A0A547PAP0_9SPHN_9_50,BADASP_Clade_1
tr|A0A367XHJ2|A0A367XHJ2_9PROT_16_57,BADASP_Clade_1
tr|A0A939J0I3|A0A939J0I3_9HYPH_4_45,BADASP_Clade_1
tr|A0A3N2QR68|A0A3N2QR68_9RHOB_3_44,BADASP_Clade_1
tr|A0ABP8GGX1|A0ABP8GGX1_9BURK_20_61,BADASP_Clade_1
tr|A0A286GHP2|A0A286GHP2_9PROT_3_44,BADASP_Clade_1
tr|A0A8S8X5X7|A0A8S8X5X7_9PROT_6_47,BADASP_Clade_1
tr|A0A9Y2KXI0|A0A9Y2KXI0_9RHOB_7_48,BADASP_Clade_1
tr|A0ABT9EM33|A0ABT9EM33_9SPHN_10_51,BADASP_Clade_1
tr|A0ABW5BGU3|A0ABW5BGU3_9PROT_3_44,BADASP_Clade_1
tr|A0A512N5Q9|A0A512N5Q9_9HYPH_11_51,BADASP_Clade_1
tr|A0A382V1T1|A0A382V1T1_9ZZZZ_7_48,BADASP_Clade_1
tr|A0ABT0PIN7|A0ABT0PIN7_9GAMM_1_41,BADASP_Clade_1
tr|A0A2T0WQ94|A0A2T0WQ94_9RHOB_14_55,BADASP_Clade_1
tr|A0A219B330|A0A219B330_9SPHN_4_45,BADASP_Clade_1
tr|A0A2S0MV71|A0A2S0MV71_9RHOB_1_42,BADASP_Clade_1
tr|A0ABQ5V319|A0ABQ5V319_9PROT_1_42,BADASP_Clade_1
tr|A0A0R3LJM1|A0A0R3LJM1_9BRAD_20_61,BADASP_Clade_1
tr|A0A1H1W3S7|A0A1H1W3S7_MUCMA_28_69,BADASP_Clade_1
tr|A0ABQ6GRL3|A0ABQ6GRL3_9GAMM_1_42,BADASP_Clade_1
tr|A0A4V3CFZ2|A0A4V3CFZ2_9GAMM_1_42,BADASP_Clade_1
tr|A0A318JEG0|A0A318JEG0_9BURK_3_44,BADASP_Clade_1
tr|A0ABV6IJG0|A0ABV6IJG0_9BURK_4_45,BADASP_Clade_1
tr|Q2SJ86|Q2SJ86_HAHCH_4_45,BADASP_Clade_1
tr|A0ABY9RER7|A0ABY9RER7_9BURK_18_59,BADASP_Clade_1
tr|A0A1X7FZK8|A0A1X7FZK8_9SPHN_22_63,BADASP_Clade_1
tr|A0A840A2C4|A0A840A2C4_9CAUL_5_46,BADASP_Clade_1
tr|A0A1Y5PQU5|A0A1Y5PQU5_9SPHN_6_47,BADASP_Clade_1
tr|A0ABT6JSC2|A0ABT6JSC2_9GAMM_17_58,BADASP_Clade_1
tr|A0A418PZB2|A0A418PZB2_9SPHN_2_43,BADASP_Clade_1
tr|A0A9X2EHZ1|A0A9X2EHZ1_9SPHN_2_43,BADASP_Clade_1
tr|A0A6J4T9F1|A0A6J4T9F1_9SPHN_3_44,BADASP_Clade_1
tr|A0A7X5V023|A0A7X5V023_9SPHN_4_44,BADASP_Clade_1
tr|A0A1E3LWE8|A0A1E3LWE8_9SPHN_12_53,BADASP_Clade_1
tr|A0AAJ5X3L8|A0AAJ5X3L8_9SPHN_7_48,BADASP_Clade_1
tr|A0A1M7YX65|A0A1M7YX65_9VIBR_3_44,BADASP_Clade_1
tr|A0A2U8GP20|A0A2U8GP20_9RHOO_9_50,BADASP_Clade_1
tr|A0AAE9XQ56|A0AAE9XQ56_9PROT_4_45,BADASP_Clade_1
tr|A0ABY4W5N3|A0ABY4W5N3_9PROT_1_42,BADASP_Clade_1
tr|A0A1M7YXY2|A0A1M7YXY2_9VIBR_1_42,BADASP_Clade_1
tr|A0A853JFV1|A0A853JFV1_9GAMM_32_73,BADASP_Clade_1
tr|A0A5J5FUP8|A0A5J5FUP8_9GAMM_18_59,BADASP_Clade_1
tr|A0ABV5ZTJ4|A0ABV5ZTJ4_9PSEU_6_47,BADASP_Clade_1
tr|A0ABV5HRR9|A0ABV5HRR9_9VIBR_27_68,BADASP_Clade_1
tr|A0A1I7GDV0|A0A1I7GDV0_9BURK_19_60,BADASP_Clade_1
tr|A0A4D7AP52|A0A4D7AP52_9HYPH_27_68,BADASP_Clade_1
tr|A0A3D8Y2E9|A0A3D8Y2E9_9BACT_1_32,BADASP_Clade_1
tr|A0ABT0HTS3|A0ABT0HTS3_9BACT_4_45,BADASP_Clade_1
tr|A0A563UGY6|A0A563UGY6_9SPHI_4_45,BADASP_Clade_1
tr|A0A1H1I463|A0A1H1I463_9BURK_10_51,BADASP_Clade_1
tr|A0A369VZT1|A0A369VZT1_9HYPH_8_49,BADASP_Clade_1
tr|A0A2S3VV00|A0A2S3VV00_9PSED_6_47,BADASP_Clade_1
tr|A0A4Q4IY10|A0A4Q4IY10_9SPHN_25_66,BADASP_Clade_1
tr|A0ABS5EV76|A0ABS5EV76_9PROT_7_48,BADASP_Clade_1
tr|A0AA86L276|A0AA86L276_9SPHN_19_60,BADASP_Clade_1
tr|A0A7W6A2F3|A0A7W6A2F3_9CAUL_12_53,BADASP_Clade_1
tr|A0A3A8Q7V6|A0A3A8Q7V6_9BACT_8_49,BADASP_Clade_1
tr|A0A0G9H551|A0A0G9H551_9GAMM_5_46,BADASP_Clade_1
tr|A0ABT8SK42|A0ABT8SK42_9CAUL_11_52,BADASP_Clade_1
tr|A0A0F3IVG7|A0A0F3IVG7_9PROT_4_45,BADASP_Clade_1
tr|A0ABV0GKT7|A0ABV0GKT7_9BURK_8_49,BADASP_Clade_1
tr|A0A7C9TP56|A0A7C9TP56_9BURK_23_64,BADASP_Clade_1
tr|A0A2Z2NWH8|A0A2Z2NWH8_9GAMM_10_51,BADASP_Clade_1
tr|A0ABY8F6Y9|A0ABY8F6Y9_9HYPH_25_66,BADASP_Clade_1
tr|A0ABW1KVS3|A0ABW1KVS3_9PROT_4_45,BADASP_Clade_1
tr|H5T8M4|H5T8M4_9ALTE_3_44,BADASP_Clade_1
tr|A0AAE9YUD6|A0AAE9YUD6_9GAMM_3_44,BADASP_Clade_1
tr|A0A495BBY4|A0A495BBY4_VOGIN_5_46,BADASP_Clade_1
tr|A0ABZ2LXG4|A0ABZ2LXG4_9BACT_6_47,BADASP_Clade_1
tr|A0A1I3ZCK4|A0A1I3ZCK4_9HYPH_9_50,BADASP_Clade_1
tr|A0ABW7Q2N0|A0ABW7Q2N0_9MICO_5_46,BADASP_Clade_1
tr|A0A3G8YQN3|A0A3G8YQN3_9DEIO_6_47,BADASP_Clade_1
tr|A0A1B1AGE8|A0A1B1AGE8_9PROT_8_49,BADASP_Clade_1
tr|Q2GAS8|Q2GAS8_NOVAD_18_59,BADASP_Clade_1
tr|A0A1V0TUV9|A0A1V0TUV9_9ACTN_8_49,BADASP_Clade_1
tr|A0A8I0K3F6|A0A8I0K3F6_9ACTN_3_44,BADASP_Clade_1
tr|A0ABV8FMT9|A0ABV8FMT9_9ACTN_3_44,BADASP_Clade_1
tr|A0A0A6VTA1|A0A0A6VTA1_KOCRO_3_44,BADASP_Clade_1
tr|A0A2K4YDT6|A0A2K4YDT6_9MYCO_26_67,BADASP_Clade_1
tr|A0AAC9MVN6|A0AAC9MVN6_9PSEU_4_45,BADASP_Clade_1
tr|A0A7J0C1W9|A0A7J0C1W9_9ACTN_3_44,BADASP_Clade_1
tr|A0A4P6ER32|A0A4P6ER32_9MICO_1_42,BADASP_Clade_1
tr|A0A5D0U0A6|A0A5D0U0A6_9ACTN_10_50,BADASP_Clade_1
tr|A0A919R9Q4|A0A919R9Q4_9ACTN_24_65,BADASP_Clade_1
tr|A0ABQ2HVS6|A0ABQ2HVS6_9PSEU_13_54,BADASP_Clade_1
tr|A0A286GED2|A0A286GED2_9ACTN_4_45,BADASP_Clade_1
tr|A0A516PWH2|A0A516PWH2_9ACTN_17_54,BADASP_Clade_1
tr|A0AA44UPM3|A0AA44UPM3_PSEA5_22_63,BADASP_Clade_1
tr|A0A4Y3KRY9|A0A4Y3KRY9_9CELL_14_55,BADASP_Clade_1
tr|A0A0B5DDI5|A0A0B5DDI5_9ACTN_1_42,BADASP_Clade_1
tr|A0A221W1B5|A0A221W1B5_9PSEU_1_42,BADASP_Clade_1
tr|R4Z1M4|R4Z1M4_9ACTN_16_57,BADASP_Clade_1
tr|A0ABU0YR97|A0ABU0YR97_9PROT_2_43,BADASP_Clade_1
tr|A0A9J7AW47|A0A9J7AW47_9PROT_6_47,BADASP_Clade_1
tr|A0ABU5E2Q4|A0ABU5E2Q4_9PROT_5_46,BADASP_Clade_1
tr|A0A239WPA7|A0A239WPA7_9ACTN_13_54,BADASP_Clade_1
tr|A0A375I181|A0A375I181_9ACTN_17_58,BADASP_Clade_1
tr|A0ABP5ZYQ6|A0ABP5ZYQ6_9ACTN_34_75,BADASP_Clade_1
tr|A0A7V8SWP9|A0A7V8SWP9_9BACT_1_42,BADASP_Clade_13
tr|A0ABW4JY10|A0ABW4JY10_9HYPH_12_53,BADASP_Clade_13
tr|A0A7H1J756|A0A7H1J756_9GAMM_14_55,BADASP_Clade_13
tr|A0A154KRK4|A0A154KRK4_9PROT_1_42,BADASP_Clade_13
tr|A0A2U3MW06|A0A2U3MW06_9GAMM_6_47,BADASP_Clade_13
tr|A0A1N7SWY6|A0A1N7SWY6_9BURK_2_33,BADASP_Clade_13
tr|W0PHF4|W0PHF4_ADVMD_5_46,BADASP_Clade_13
tr|A0A1B2LZR0|A0A1B2LZR0_9GAMM_4_45,BADASP_Clade_13
tr|A0A933SH23|A0A933SH23_UNCEI_11_52,BADASP_Clade_13
tr|A0A7X2IVF3|A0A7X2IVF3_9BURK_19_60,BADASP_Clade_13
tr|A0A4R6WUT1|A0A4R6WUT1_9PROT_12_53,BADASP_Clade_13
tr|A0A512PHR9|A0A512PHR9_9CELL_1_47,BADASP_Clade_13
tr|A0A7W7ZUS6|A0A7W7ZUS6_9BACT_13_54,BADASP_Clade_13
tr|A0A9J9LEU6|A0A9J9LEU6_RHIWR_27_68,BADASP_Clade_13
tr|A0A023E092|A0A023E092_9PROT_14_54,BADASP_Clade_13
tr|A0A2T0RUY8|A0A2T0RUY8_9RHOB_14_55,BADASP_Clade_1
tr|A0ABW5E0L7|A0ABW5E0L7_9PROT_1_42,BADASP_Clade_1
tr|A0A1I5A6P0|A0A1I5A6P0_9HYPH_2_43,BADASP_Clade_1
tr|A0A0H2MD18|A0A0H2MD18_9PROT_1_42,BADASP_Clade_1
tr|A0ABQ1IJE1|A0ABQ1IJE1_9PROT_2_43,BADASP_Clade_1
tr|A0A6N7LED1|A0A6N7LED1_SINTE_23_64,BADASP_Clade_1
tr|A0A398C3V9|A0A398C3V9_9RHOB_1_42,BADASP_Clade_1
tr|A0A2T7UXW4|A0A2T7UXW4_9RHOB_1_42,BADASP_Clade_1
tr|A0A4U1JTF1|A0A4U1JTF1_RHOCA_15_56,BADASP_Clade_1
tr|A0A511R746|A0A511R746_9DEIN_4_45,BADASP_Clade_1
tr|A0ABQ2F183|A0ABQ2F183_9DEIO_4_45,BADASP_Clade_1
tr|A0A3B0SX90|A0A3B0SX90_9ZZZZ_1_42,BADASP_Clade_1
tr|A0A0F3IWR1|A0A0F3IWR1_9PROT_1_42,BADASP_Clade_1
tr|A0A1G8E2E3|A0A1G8E2E3_9ACTN_16_57,BADASP_Clade_1
tr|A0A3N4UDA5|A0A3N4UDA5_9BURK_8_48,BADASP_Clade_1
tr|A0A059KPD6|A0A059KPD6_9BURK_17_58,BADASP_Clade_1
tr|A0A1G6IYJ9|A0A1G6IYJ9_NIADE_19_60,BADASP_Clade_1
tr|A0ABW9ZUR6|A0ABW9ZUR6_9BACT_13_54,BADASP_Clade_1
tr|A0A5S5D904|A0A5S5D904_9SPHI_25_66,BADASP_Clade_1
tr|A4C125|A4C125_9FLAO_12_53,BADASP_Clade_1
tr|A0A975A2V4|A0A975A2V4_9BACT_5_46,BADASP_Clade_1
tr|A0A6G1TWT9|A0A6G1TWT9_9BACT_7_48,BADASP_Clade_1
tr|A0A364Y6L3|A0A364Y6L3_9BACT_15_56,BADASP_Clade_1
tr|A0A663A552|A0A663A552_PHOVU_28_69,BADASP_Clade_1
tr|A0A934PUD7|A0A934PUD7_9SPHI_7_47,BADASP_Clade_1
tr|A0A6L3ZL69|A0A6L3ZL69_9FLAO_1_42,BADASP_Clade_1
tr|A0A1M4WLK6|A0A1M4WLK6_9SPHI_5_46,BADASP_Clade_1
tr|F9YVQ8|F9YVQ8_CAPCC_14_55,BADASP_Clade_1
tr|A0A6P1QZ49|A0A6P1QZ49_9FLAO_4_45,BADASP_Clade_1
tr|A0A1E5UHL2|A0A1E5UHL2_9FLAO_5_46,BADASP_Clade_1
tr|A0A561PWQ3|A0A561PWQ3_9BACT_17_58,BADASP_Clade_1
tr|A0A1H2TSY5|A0A1H2TSY5_9FLAO_4_45,BADASP_Clade_1
tr|A0A1M6MFX0|A0A1M6MFX0_9FLAO_1_42,BADASP_Clade_1
tr|A0ABU7H2Z4|A0ABU7H2Z4_9SPHI_14_55,BADASP_Clade_1
tr|A0ABU1T7V0|A0ABU1T7V0_9SPHI_5_46,BADASP_Clade_1
tr|A0A4Q1C1M8|A0A4Q1C1M8_9BACT_7_48,BADASP_Clade_1
tr|M7N4I6|M7N4I6_9BACT_12_53,BADASP_Clade_1
tr|A0ABN1MM87|A0ABN1MM87_9FLAO_12_52,BADASP_Clade_1
tr|A0A1G9R4R3|A0A1G9R4R3_9BACT_20_61,BADASP_Clade_1
tr|A0ABQ5MJA6|A0ABQ5MJA6_9FLAO_3_44,BADASP_Clade_1
tr|A0A9N8P0R7|A0A9N8P0R7_9FLAO_26_67,BADASP_Clade_1
tr|A0A1G9LHY2|A0A1G9LHY2_9FLAO_3_44,BADASP_Clade_1
tr|A0A9E9NTA2|A0A9E9NTA2_9BURK_24_65,BADASP_Clade_1
tr|A0A1W2G8F5|A0A1W2G8F5_REIFA_3_44,BADASP_Clade_1
tr|A0A2T4DJ30|A0A2T4DJ30_9BACT_12_53,BADASP_Clade_1
tr|A0A315Z8R6|A0A315Z8R6_SEDFL_3_44,BADASP_Clade_1
tr|A0A1G7V8R3|A0A1G7V8R3_CHIFI_18_59,BADASP_Clade_1
tr|A0A941IYW3|A0A941IYW3_9BACT_12_53,BADASP_Clade_1
tr|A0A1M4XYF1|A0A1M4XYF1_9FLAO_4_45,BADASP_Clade_1
tr|A0A1H6M5P6|A0A1H6M5P6_9FLAO_3_44,BADASP_Clade_1
tr|A0A3D9H7U3|A0A3D9H7U3_9FLAO_28_69,BADASP_Clade_1
tr|A0A2V3ZX55|A0A2V3ZX55_9BACT_28_69,BADASP_Clade_1
tr|A0A0S2I244|A0A0S2I244_9BACT_4_45,BADASP_Clade_1
tr|A0A3L9MAL0|A0A3L9MAL0_9FLAO_3_44,BADASP_Clade_1
tr|A0A559IZU4|A0A559IZU4_9BACL_1_42,BADASP_Clade_1
tr|A0A1B2I845|A0A1B2I845_9BACT_10_51,BADASP_Clade_1
tr|A0A0B7HFJ7|A0A0B7HFJ7_9FLAO_4_45,BADASP_Clade_14
tr|A0AAP3AIX9|A0AAP3AIX9_RIEAN_3_44,BADASP_Clade_14
tr|I4A0Y8|I4A0Y8_ORNRL_11_52,BADASP_Clade_14
tr|A0A1B2I6B4|A0A1B2I6B4_9BACT_10_50,BADASP_Clade_14
tr|A0AAW5K054|A0AAW5K054_9BACT_6_47,BADASP_Clade_14
tr|A0A1B2I1M6|A0A1B2I1M6_9BACT_11_51,BADASP_Clade_14
tr|A0A1T5DM80|A0A1T5DM80_9BACT_11_51,BADASP_Clade_1
tr|A0A2N3HJW4|A0A2N3HJW4_9FLAO_5_46,BADASP_Clade_1
tr|A0ABY1SLH0|A0ABY1SLH0_9FLAO_26_67,BADASP_Clade_1
tr|A0A4Q7P5H2|A0A4Q7P5H2_9FLAO_1_42,BADASP_Clade_1
tr|A0ABT8LA36|A0ABT8LA36_9BACT_4_45,BADASP_Clade_1
tr|A0ABV5JWH1|A0ABV5JWH1_9FLAO_18_59,BADASP_Clade_1
tr|G8R3F7|G8R3F7_OWEHD_3_44,BADASP_Clade_1
tr|H1Y3F2|H1Y3F2_9SPHI_18_59,BADASP_Clade_1
tr|A0AAW9S1Y6|A0AAW9S1Y6_9BACT_4_45,BADASP_Clade_1
tr|A0A848J170|A0A848J170_9BACT_3_44,BADASP_Clade_1
tr|A0A239ENJ9|A0A239ENJ9_EKHLU_1_42,BADASP_Clade_1
tr|F4L6K7|F4L6K7_HALH1_4_45,BADASP_Clade_1
tr|A0A0E3ZUT5|A0A0E3ZUT5_9BACT_2_43,BADASP_Clade_1
tr|A0A8J8CFC3|A0A8J8CFC3_9ARCH_1_42,BADASP_Clade_1
tr|A0AAF0D1R3|A0AAF0D1R3_ODILC_3_44,BADASP_Clade_1
tr|A0ABW5Y9E5|A0ABW5Y9E5_9SPHI_4_45,BADASP_Clade_1
tr|N0BME7|N0BME7_9EURY_3_44,BADASP_Clade_1
tr|A0A1V9FMC0|A0A1V9FMC0_9BACT_5_46,BADASP_Clade_1
tr|A0ABW6CYJ8|A0ABW6CYJ8_9BACT_14_55,BADASP_Clade_1
tr|A0ABY4E620|A0ABY4E620_9NEIS_8_49,BADASP_Clade_1
tr|A0ABY4E639|A0ABY4E639_9NEIS_2_43,BADASP_Clade_1
tr|A0ABV2BY00|A0ABV2BY00_9GAMM_6_47,BADASP_Clade_1
tr|A0A859QY32|A0A859QY32_9HYPH_12_53,BADASP_Clade_1
tr|A0A556M9M6|A0A556M9M6_9SPHI_7_47,BADASP_Clade_1
tr|A0A066Z2B7|A0A066Z2B7_9ACTN_4_45,BADASP_Clade_1
tr|A0A7X6A1I1|A0A7X6A1I1_9ACTN_36_77,BADASP_Clade_1
tr|A0A9E6XU98|A0A9E6XU98_9ACTN_7_48,BADASP_Clade_1
tr|A0A1H5CE73|A0A1H5CE73_STRMJ_27_68,BADASP_Clade_1
tr|A0A011AKR7|A0A011AKR7_9ACTN_28_69,BADASP_Clade_1
tr|A0A8J2XJJ8|A0A8J2XJJ8_9MICO_1_42,BADASP_Clade_1
tr|A0A3N9TEJ5|A0A3N9TEJ5_9VIBR_1_42,BADASP_Clade_15
tr|B8CUU4|B8CUU4_SHEPW_28_69,BADASP_Clade_15
tr|A0A1B9R0G7|A0A1B9R0G7_9VIBR_1_42,BADASP_Clade_15
tr|A0A437Q7W1|A0A437Q7W1_9GAMM_1_42,BADASP_Clade_15
tr|Q2SA71|Q2SA71_HAHCH_20_61,BADASP_Clade_15
tr|A0A1H9D9G3|A0A1H9D9G3_9GAMM_1_42,BADASP_Clade_15
tr|A0ABT5UGE9|A0ABT5UGE9_9GAMM_15_56,BADASP_Clade_15
tr|A0A558CPI7|A0A558CPI7_9GAMM_1_42,BADASP_Clade_15
tr|A0A7R6SU51|A0A7R6SU51_9GAMM_1_42,BADASP_Clade_15
