sequence_id,group_id,group_lca_node,family_id,family_lca_node,subfamily_id,subfamily_lca_node
tr|A0A543GAE4|A0A543GAE4_9PSEU,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A543I6S8|A0A543I6S8_9MICO,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A543JEL8|A0A543JEL8_9PSEU,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A543KQF2|A0A543KQF2_9MICO,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A543PB26|A0A543PB26_9ACTN,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A544W318|A0A544W318_9MYCO,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A545SNH8|A0A545SNH8_9GAMM,7,InternalNode_2573,33,InternalNode_3801,145,InternalNode_3955
tr|A0A545SZD3|A0A545SZD3_9PROT,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A545T5U3|A0A545T5U3_9GAMM,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|A0A545TCE5|A0A545TCE5_9GAMM,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A545TKG2|A0A545TKG2_9PROT,7,InternalNode_2573,29,InternalNode_3031,113,InternalNode_3073
tr|A0A545TM37|A0A545TM37_9GAMM,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A545TRW0|A0A545TRW0_9PROT,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A545TTG3|A0A545TTG3_9PROT,7,InternalNode_2573,35,InternalNode_4683,161,InternalNode_4941
tr|A0A545TUD7|A0A545TUD7_9PROT,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0A545TXT4|A0A545TXT4_9PROT,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A545U305|A0A545U305_9PROT,5,InternalNode_2267,22,InternalNode_2267,100,InternalNode_2519
tr|A0A545U5V0|A0A545U5V0_9GAMM,7,InternalNode_2573,29,InternalNode_3031,113,InternalNode_3073
tr|A0A545UD82|A0A545UD82_9GAMM,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A545UEP5|A0A545UEP5_9GAMM,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0A545UG56|A0A545UG56_9GAMM,4,InternalNode_1644,21,InternalNode_1644,91,InternalNode_2180
tr|A0A545UG73|A0A545UG73_9GAMM,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A545UGY5|A0A545UGY5_9GAMM,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0A547PAP0|A0A547PAP0_9SPHN,7,InternalNode_2573,35,InternalNode_4683,167,InternalNode_5207
tr|A0A547PN42|A0A547PN42_9RHOB,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A553FRL6|A0A553FRL6_9CORY,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A553SLY8|A0A553SLY8_NIACI,4,InternalNode_1644,21,InternalNode_1644,81,InternalNode_1841
tr|A0A554MXG3|A0A554MXG3_9EURY,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A0A554NAI1|A0A554NAI1_9EURY,1,InternalNode_6,11,InternalNode_506,32,InternalNode_571
tr|A0A554VGN0|A0A554VGN0_9FLAO,4,InternalNode_1644,21,InternalNode_1644,91,InternalNode_2180
tr|A0A554X8T5|A0A554X8T5_9BURK,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A556AIY6|A0A556AIY6_9BURK,7,InternalNode_2573,33,InternalNode_3801,146,InternalNode_3975
tr|A0A556AKP7|A0A556AKP7_9BURK,7,InternalNode_2573,35,InternalNode_4683,170,InternalNode_5237
tr|A0A556M9M6|A0A556M9M6_9SPHI,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0A556MIF2|A0A556MIF2_9SPHI,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0A556MIP8|A0A556MIP8_9SPHI,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0A556ML80|A0A556ML80_9SPHI,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0A556N2Q5|A0A556N2Q5_9FLAO,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0A557QSZ4|A0A557QSZ4_9RHOO,7,InternalNode_2573,33,InternalNode_3801,146,InternalNode_3975
tr|A0A557QY09|A0A557QY09_9RHOO,7,InternalNode_2573,33,InternalNode_3801,146,InternalNode_3975
tr|A0A557R2Y7|A0A557R2Y7_9RHOO,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|A0A557S0G8|A0A557S0G8_9GAMM,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0A557ZYT8|A0A557ZYT8_9PSEU,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A558BW55|A0A558BW55_9BACT,1,InternalNode_6,14,InternalNode_1427,63,InternalNode_1438
tr|A0A558CMC2|A0A558CMC2_9GAMM,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A0A558CPI7|A0A558CPI7_9GAMM,7,InternalNode_2573,29,InternalNode_3031,127,InternalNode_3408
tr|A0A558D3R4|A0A558D3R4_9GAMM,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A558DE22|A0A558DE22_9GAMM,7,InternalNode_2573,33,InternalNode_3801,145,InternalNode_3955
tr|A0A558GVW6|A0A558GVW6_PAENT,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A559IPK8|A0A559IPK8_9BACL,4,InternalNode_1644,21,InternalNode_1644,81,InternalNode_1841
tr|A0A559IZU4|A0A559IZU4_9BACL,4,InternalNode_1644,21,InternalNode_1644,81,InternalNode_1841
tr|A0A560BYP4|A0A560BYP4_AZOBR,7,InternalNode_2573,29,InternalNode_3031,113,InternalNode_3073
tr|A0A560F9W3|A0A560F9W3_9PROT,1,InternalNode_6,12,InternalNode_632,39,InternalNode_756
tr|A0A560FXS5|A0A560FXS5_9PROT,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0A560IIQ9|A0A560IIQ9_9BRAD,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A561PWQ3|A0A561PWQ3_9BACT,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0A561QAL7|A0A561QAL7_9HYPH,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0A562NND3|A0A562NND3_9HYPH,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0A562RVL0|A0A562RVL0_9BACT,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A562SQ76|A0A562SQ76_9HYPH,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0A562TBB8|A0A562TBB8_9HYPH,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A562TG20|A0A562TG20_9HYPH,7,InternalNode_2573,29,InternalNode_3031,112,InternalNode_3035
tr|A0A562V2U5|A0A562V2U5_9ACTN,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A562ZK98|A0A562ZK98_9BURK,5,InternalNode_2267,22,InternalNode_2267,100,InternalNode_2519
tr|A0A563E1R6|A0A563E1R6_9MICO,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0A563UGY6|A0A563UGY6_9SPHI,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0A5A5TIP8|A0A5A5TIP8_9CHLR,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0A5A9GEL8|A0A5A9GEL8_AZOLI,7,InternalNode_2573,33,InternalNode_3801,142,InternalNode_3871
tr|A0A5A9Z690|A0A5A9Z690_9RHOB,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A0A5B0E0G2|A0A5B0E0G2_9HYPH,7,InternalNode_2573,29,InternalNode_3031,126,InternalNode_3395
tr|A0A5B0E379|A0A5B0E379_9MICC,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5B0X4U8|A0A5B0X4U8_9GAMM,7,InternalNode_2573,29,InternalNode_3031,113,InternalNode_3073
tr|A0A5B0X5N2|A0A5B0X5N2_9GAMM,1,InternalNode_6,12,InternalNode_632,39,InternalNode_756
tr|A0A5B2VU56|A0A5B2VU56_9HYPH,7,InternalNode_2573,29,InternalNode_3031,122,InternalNode_3364
tr|A0A5B7TUM3|A0A5B7TUM3_9FLAO,1,InternalNode_6,14,InternalNode_1427,63,InternalNode_1438
tr|A0A5B7WU08|A0A5B7WU08_9MICC,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5B8CKY2|A0A5B8CKY2_SPHSA,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0A5B8FVN8|A0A5B8FVN8_9RHOB,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0A5B8J246|A0A5B8J246_9RHOB,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A5B8LF98|A0A5B8LF98_9SPHN,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0A5B8M6Q6|A0A5B8M6Q6_9MICO,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0A5B8M7V4|A0A5B8M7V4_9MICO,7,InternalNode_2573,26,InternalNode_2662,104,InternalNode_2662
tr|A0A5B8S4B3|A0A5B8S4B3_9SPHN,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0A5B8U3Y8|A0A5B8U3Y8_9ACTN,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0A5B8U698|A0A5B8U698_9ACTN,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5B8U9M8|A0A5B8U9M8_9ACTN,7,InternalNode_2573,27,InternalNode_2672,109,InternalNode_2944
tr|A0A5B8V5T3|A0A5B8V5T3_9BACT,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0A5B8VA56|A0A5B8VA56_9BACT,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A5B9D521|A0A5B9D521_9ARCH,1,InternalNode_6,16,InternalNode_1598,70,InternalNode_1598
tr|A0A5B9D5A8|A0A5B9D5A8_9ARCH,1,InternalNode_6,16,InternalNode_1598,70,InternalNode_1598
tr|A0A5B9D822|A0A5B9D822_9ARCH,1,InternalNode_6,12,InternalNode_632,40,InternalNode_783
tr|A0A5B9D885|A0A5B9D885_9ARCH,7,InternalNode_2573,30,InternalNode_3443,128,InternalNode_3449
tr|A0A5B9D9D0|A0A5B9D9D0_9ARCH,1,InternalNode_6,15,InternalNode_1594,69,InternalNode_1594
tr|A0A5B9DFU7|A0A5B9DFU7_9ARCH,1,InternalNode_6,10,InternalNode_274,21,InternalNode_277
tr|A0A5B9DS98|A0A5B9DS98_9HYPH,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0A5B9EG87|A0A5B9EG87_9BACT,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0A5B9PLH8|A0A5B9PLH8_9BACT,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5C0ASR9|A0A5C0ASR9_9BURK,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0A5C0AVH2|A0A5C0AVH2_9BURK,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|A0A5C0B551|A0A5C0B551_9BURK,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A5C1EBK7|A0A5C1EBK7_9RHOO,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A0A5C1Q322|A0A5C1Q322_9BURK,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0A5C1Q7T9|A0A5C1Q7T9_9SPIO,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|A0A5C1QEW7|A0A5C1QEW7_9SPIO,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|A0A5C1QFV4|A0A5C1QFV4_9SPIO,9,InternalNode_5702,41,InternalNode_5702,178,InternalNode_5703
tr|A0A5C1QGX1|A0A5C1QGX1_9SPIO,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|A0A5C1QQ59|A0A5C1QQ59_9SPIO,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|A0A5C4J1R3|A0A5C4J1R3_9ACTN,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0A5C4J905|A0A5C4J905_9ACTN,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5C4MIB5|A0A5C4MIB5_9ACTN,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5C4MX88|A0A5C4MX88_9RHOB,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0A5C4N3K6|A0A5C4N3K6_9ACTN,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5C4R1Y8|A0A5C4R1Y8_9RHOB,7,InternalNode_2573,32,InternalNode_3775,138,InternalNode_3775
tr|A0A5C4RX22|A0A5C4RX22_9GAMM,7,InternalNode_2573,29,InternalNode_3031,120,InternalNode_3328
tr|A0A5C4S2F5|A0A5C4S2F5_PROVB,5,InternalNode_2267,22,InternalNode_2267,97,InternalNode_2294
tr|A0A5C4WQK2|A0A5C4WQK2_9ACTN,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0A5C4XKE1|A0A5C4XKE1_9HYPH,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0A5C6RQK1|A0A5C6RQK1_9FLAO,9,InternalNode_5702,41,InternalNode_5702,178,InternalNode_5703
tr|A0A5C6VID2|A0A5C6VID2_9FLAO,9,InternalNode_5702,41,InternalNode_5702,178,InternalNode_5703
tr|A0A5C6VN43|A0A5C6VN43_9BURK,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A5C8P194|A0A5C8P194_9BURK,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0A5C8P6C4|A0A5C8P6C4_9HYPH,7,InternalNode_2573,29,InternalNode_3031,113,InternalNode_3073
tr|A0A5C8PE89|A0A5C8PE89_9HYPH,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A5C8PT48|A0A5C8PT48_9HYPH,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A5C8ZC41|A0A5C8ZC41_9GAMM,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A5C8ZE03|A0A5C8ZE03_9ACTN,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0A5C8ZE98|A0A5C8ZE98_9ACTN,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A5C8ZYY8|A0A5C8ZYY8_9GAMM,7,InternalNode_2573,29,InternalNode_3031,113,InternalNode_3073
tr|A0A5C9A5E9|A0A5C9A5E9_9GAMM,7,InternalNode_2573,33,InternalNode_3801,142,InternalNode_3871
tr|A0A5D0RIE3|A0A5D0RIE3_9RHOB,7,InternalNode_2573,33,InternalNode_3801,145,InternalNode_3955
tr|A0A5D0TYK4|A0A5D0TYK4_9ACTN,7,InternalNode_2573,27,InternalNode_2672,109,InternalNode_2944
tr|A0A5D0U0A6|A0A5D0U0A6_9ACTN,7,InternalNode_2573,27,InternalNode_2672,109,InternalNode_2944
tr|A0A5D3FMH0|A0A5D3FMH0_9ACTN,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A5D3KSK1|A0A5D3KSK1_9BRAD,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A5D3WHR3|A0A5D3WHR3_9BACT,7,InternalNode_2573,35,InternalNode_4683,159,InternalNode_4926
tr|A0A5D3WIT5|A0A5D3WIT5_9BACT,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A5D4XJN9|A0A5D4XJN9_9GAMM,7,InternalNode_2573,29,InternalNode_3031,120,InternalNode_3328
tr|A0A5D5AGT5|A0A5D5AGT5_9EURY,1,InternalNode_6,12,InternalNode_632,33,InternalNode_635
tr|A0A5D5ASS7|A0A5D5ASS7_9EURY,1,InternalNode_6,13,InternalNode_788,57,InternalNode_1188
tr|A0A5D8ZZG6|A0A5D8ZZG6_9FLAO,4,InternalNode_1644,21,InternalNode_1644,91,InternalNode_2180
tr|A0A5D9C684|A0A5D9C684_9SPHN,1,InternalNode_6,13,InternalNode_788,54,InternalNode_1133
tr|A0A5D9C777|A0A5D9C777_9SPHN,1,InternalNode_6,12,InternalNode_632,39,InternalNode_756
tr|A0A5E4LKN8|A0A5E4LKN8_9ARCH,1,InternalNode_6,9,InternalNode_120,18,InternalNode_213
tr|A0A5E4LM64|A0A5E4LM64_9ARCH,1,InternalNode_6,5,InternalNode_37,7,InternalNode_37
tr|A0A5E4LMQ3|A0A5E4LMQ3_9ARCH,1,InternalNode_6,10,InternalNode_274,23,InternalNode_327
tr|A0A5E4LMR3|A0A5E4LMR3_9ARCH,1,InternalNode_6,10,InternalNode_274,23,InternalNode_327
tr|A0A5E4LN19|A0A5E4LN19_9ARCH,7,InternalNode_2573,30,InternalNode_3443,128,InternalNode_3449
tr|A0A5E4LR92|A0A5E4LR92_9ARCH,7,InternalNode_2573,30,InternalNode_3443,128,InternalNode_3449
tr|A0A5E4LUR2|A0A5E4LUR2_9ARCH,7,InternalNode_2573,30,InternalNode_3443,128,InternalNode_3449
tr|A0A5E4LVD0|A0A5E4LVD0_9ARCH,1,InternalNode_6,9,InternalNode_120,14,InternalNode_137
tr|A0A5E4RLJ0|A0A5E4RLJ0_9BURK,7,InternalNode_2573,33,InternalNode_3801,142,InternalNode_3871
tr|A0A5E4S678|A0A5E4S678_9BURK,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|A0A5E4YS07|A0A5E4YS07_9BURK,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0A5E6UIS3|A0A5E6UIS3_PSEFL,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A5E9PR60|A0A5E9PR60_9GAMM,4,InternalNode_1644,21,InternalNode_1644,75,InternalNode_1653
tr|A0A5J4P5Y2|A0A5J4P5Y2_9ZZZZ,1,InternalNode_6,14,InternalNode_1427,63,InternalNode_1438
tr|A0A5J5FUP8|A0A5J5FUP8_9GAMM,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0A5J5G0A7|A0A5J5G0A7_9BACL,5,InternalNode_2267,22,InternalNode_2267,99,InternalNode_2489
tr|A0A5J5IRZ9|A0A5J5IRZ9_9MICO,7,InternalNode_2573,30,InternalNode_3443,134,InternalNode_3495
tr|A0A5J5IWH0|A0A5J5IWH0_9MICO,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5J5KXC6|A0A5J5KXC6_9MICC,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0A5J6MCN7|A0A5J6MCN7_9PROT,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|A0A5J6MF33|A0A5J6MF33_9PROT,7,InternalNode_2573,35,InternalNode_4683,167,InternalNode_5207
tr|A0A5J6MFW4|A0A5J6MFW4_9PROT,5,InternalNode_2267,22,InternalNode_2267,100,InternalNode_2519
tr|A0A5J6N4G3|A0A5J6N4G3_9PROT,1,InternalNode_6,13,InternalNode_788,52,InternalNode_1117
tr|A0A5J6V8R2|A0A5J6V8R2_9MICO,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5J6Z9J0|A0A5J6Z9J0_9CORY,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0A5K1I2H5|A0A5K1I2H5_9GAMM,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A5K7YI79|A0A5K7YI79_9BACT,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|A0A5K7YN63|A0A5K7YN63_9BACT,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|A0A5K7YWD4|A0A5K7YWD4_9BACT,1,InternalNode_6,13,InternalNode_788,42,InternalNode_808
tr|A0A5K7ZN33|A0A5K7ZN33_9BACT,1,InternalNode_6,13,InternalNode_788,42,InternalNode_808
tr|A0A5K7ZVD9|A0A5K7ZVD9_9BACT,9,InternalNode_5702,41,InternalNode_5702,178,InternalNode_5703
tr|A0A5M3W167|A0A5M3W167_9ACTN,7,InternalNode_2573,27,InternalNode_2672,107,InternalNode_2857
tr|A0A5M3W3D4|A0A5M3W3D4_9ACTN,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0A5M3WAK2|A0A5M3WAK2_9ACTN,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0A5M3Y6Z1|A0A5M3Y6Z1_9ACTN,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0A5M6ID97|A0A5M6ID97_9PROT,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A5M6IDB1|A0A5M6IDB1_9PROT,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A5M6IGZ3|A0A5M6IGZ3_9PROT,7,InternalNode_2573,33,InternalNode_3801,140,InternalNode_3808
tr|A0A5M6ZLJ7|A0A5M6ZLJ7_9PROT,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0A5M8Q596|A0A5M8Q596_9MICO,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A5N0TJ67|A0A5N0TJ67_9GAMM,7,InternalNode_2573,33,InternalNode_3801,145,InternalNode_3955
tr|A0A5N5U635|A0A5N5U635_9EURY,1,InternalNode_6,11,InternalNode_506,32,InternalNode_571
tr|A0A5N7JSM8|A0A5N7JSM8_9PSED,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A5P0ZGA5|A0A5P0ZGA5_9LACO,4,InternalNode_1644,21,InternalNode_1644,75,InternalNode_1653
tr|A0A5P1RGM3|A0A5P1RGM3_9GAMM,4,InternalNode_1644,21,InternalNode_1644,91,InternalNode_2180
tr|A0A5P2GDM4|A0A5P2GDM4_9BACT,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A5P2UFQ8|A0A5P2UFQ8_9ACTN,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A5P3MNY0|A0A5P3MNY0_NEIAN,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A5P6PBK5|A0A5P6PBK5_9BRAD,7,InternalNode_2573,35,InternalNode_4683,159,InternalNode_4926
tr|A0A5P8E738|A0A5P8E738_9BACT,1,InternalNode_6,14,InternalNode_1427,63,InternalNode_1438
tr|A0A5P9JYA0|A0A5P9JYA0_9HYPH,7,InternalNode_2573,29,InternalNode_3031,120,InternalNode_3328
tr|A0A5P9K1M8|A0A5P9K1M8_9HYPH,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0A5P9NI83|A0A5P9NI83_9GAMM,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0A5P9NJ32|A0A5P9NJ32_9GAMM,7,InternalNode_2573,33,InternalNode_3801,149,InternalNode_4162
tr|A0A5P9QDH8|A0A5P9QDH8_9MICO,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A5Q0UHS1|A0A5Q0UHS1_9ARCH,1,InternalNode_6,9,InternalNode_120,14,InternalNode_137
tr|A0A5Q2FD16|A0A5Q2FD16_9ACTN,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A5Q2QG66|A0A5Q2QG66_9GAMM,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0A5Q2RF39|A0A5Q2RF39_9ACTN,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0A5Q3Q6Z8|A0A5Q3Q6Z8_9PSEU,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0A5Q4ZKW3|A0A5Q4ZKW3_9BURK,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|A0A5Q5BFM9|A0A5Q5BFM9_MYCSS,1,InternalNode_6,13,InternalNode_788,43,InternalNode_834
tr|A0A5Q6RJD8|A0A5Q6RJD8_9ACTN,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0A5R9IPD2|A0A5R9IPD2_9GAMM,7,InternalNode_2573,38,InternalNode_5650,175,InternalNode_5650
tr|A0A5R9IYP0|A0A5R9IYP0_9PROT,7,InternalNode_2573,29,InternalNode_3031,113,InternalNode_3073
tr|A0A5S3YY79|A0A5S3YY79_9GAMM,7,InternalNode_2573,32,InternalNode_3775,138,InternalNode_3775
tr|A0A5S4F884|A0A5S4F884_9ACTN,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0A5S4GD83|A0A5S4GD83_9ACTN,1,InternalNode_6,13,InternalNode_788,55,InternalNode_1166
tr|A0A5S4UZ51|A0A5S4UZ51_9MICO,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0A5S4Y9U7|A0A5S4Y9U7_9BRAD,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0A5S5CGA3|A0A5S5CGA3_9FLAO,9,InternalNode_5702,41,InternalNode_5702,185,InternalNode_5916
tr|A0A5S9MIT8|A0A5S9MIT8_BACIA,4,InternalNode_1644,21,InternalNode_1644,79,InternalNode_1776
tr|A0A5S9MLH0|A0A5S9MLH0_BACIA,1,InternalNode_6,6,InternalNode_56,8,InternalNode_58
tr|A0A5S9N2Z9|A0A5S9N2Z9_9GAMM,1,InternalNode_6,13,InternalNode_788,54,InternalNode_1133
tr|A0A640UWW2|A0A640UWW2_9ACTN,1,InternalNode_6,13,InternalNode_788,49,InternalNode_1082
tr|A0A640VTY3|A0A640VTY3_9RHOB,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0A640WIT6|A0A640WIT6_9GAMM,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A643G1Z3|A0A643G1Z3_9BURK,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0A643JX53|A0A643JX53_9EURY,1,InternalNode_6,11,InternalNode_506,32,InternalNode_571
tr|A0A644U9B5|A0A644U9B5_9ZZZZ,7,InternalNode_2573,29,InternalNode_3031,115,InternalNode_3286
tr|A0A644V684|A0A644V684_9ZZZZ,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A0A644VR95|A0A644VR95_9ZZZZ,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A0A644WCT9|A0A644WCT9_9ZZZZ,5,InternalNode_2267,22,InternalNode_2267,97,InternalNode_2294
tr|A0A644XTC4|A0A644XTC4_9ZZZZ,1,InternalNode_6,13,InternalNode_788,49,InternalNode_1082
tr|A0A644XXT6|A0A644XXT6_9ZZZZ,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
